,rating,id,date,flag,user,text
726353,0,2262554486,Sat Jun 20 22:44:42 PDT 2009,NO_QUERY,thikkumz_kkeVP,Niggas bouta fight  ugh over a wack chick @ that smh
522386,0,2192743500,Tue Jun 16 07:29:15 PDT 2009,NO_QUERY,samsiwoku,@stillunique tell me about it. 
546111,0,2201653415,Tue Jun 16 20:34:51 PDT 2009,NO_QUERY,MsMontgomery25,how do you say...&quot;i'm just not that into you?&quot; without hurting their feelings?..been on both sides of the fence..and it sucks equally 
983774,4,1834322884,Mon May 18 02:29:42 PDT 2009,NO_QUERY,elle_ee_ai_norr,"@jamesdoc The last Green Day album? I thought it was amazing, I absolutely love it  Why? Did you not like it?"
1000389,4,1879986552,Thu May 21 23:44:41 PDT 2009,NO_QUERY,Shaynanigans,Who knew things could get so violent at a Kings of Leon show! Crazy times 
774476,0,2321533214,Wed Jun 24 21:11:27 PDT 2009,NO_QUERY,BklynGee,call me a sucker if you want but i walked in my room and saw my sisters cap and gown and started crying. 
143597,0,1881763045,Fri May 22 05:30:05 PDT 2009,NO_QUERY,LoriB709,"Feeling sad cause a favorite teacher of mine has died. She was a caring, kind, compassionate person. The kind of teacher I aspire to be. "
640497,0,2235001915,Fri Jun 19 00:12:25 PDT 2009,NO_QUERY,melzzz_,@J4D3sayshay lol. well. i need more shoes. and i wasnt able to get any  it was sad. there were so many... and i couldnt get them! :-O
1565838,4,2187640326,Mon Jun 15 20:34:56 PDT 2009,NO_QUERY,StephanieAlston,"Totally agree with him on that one!Nighty,Night people!Don't forget to say your prayers "
99579,0,1793670886,Thu May 14 03:34:44 PDT 2009,NO_QUERY,davidwhittam,@nkb He's only wuit his post as aide - not as MP though 
782878,0,2323773771,Thu Jun 25 01:27:06 PDT 2009,NO_QUERY,ann_17,"I wanna eat.. There's nothing to eat.. Poor, poor me!  &amp;&amp; I'm sooooooo bored!"
591724,0,2217741766,Wed Jun 17 21:18:49 PDT 2009,NO_QUERY,Kris10Daniels,is lonely.  
614978,0,2226103999,Thu Jun 18 11:32:12 PDT 2009,NO_QUERY,bwoods2009,"Back at work, doing everything humanly possible so I won't fall asleep!!!! I just don't understand why the day can't end after lunch??? "
1429239,4,2059699452,Sat Jun 06 17:27:32 PDT 2009,NO_QUERY,Shenziepop,listening to wicked. drinking strongbow. try bringing me down 
739619,0,2265776825,Sun Jun 21 07:17:15 PDT 2009,NO_QUERY,mike_nelson,Great....I'm sick  Hopefully this goes away soon. Happy father's day to all the fathers
734678,0,2264608853,Sun Jun 21 04:24:24 PDT 2009,NO_QUERY,evilmonkey1064,"fuck my immune system, i'm sick again "
551311,0,2203126866,Tue Jun 16 23:04:59 PDT 2009,NO_QUERY,kristen153,@StephaniePernas ugh I hate you! So jealous 
851036,4,1565684824,Mon Apr 20 07:19:41 PDT 2009,NO_QUERY,bsbinbrazil,@backstreetboys Happy B-Day Backstreet!!  Kisses and Hugs from BR Fans!
454736,0,2070719953,Sun Jun 07 18:11:00 PDT 2009,NO_QUERY,onyx91977,@XemVanAdams OH AND I MIGHT NOT BE IN THE ROOM NEXT WEEK.. I have to send my computer to Dell So we'll see 
350760,0,2018051718,Wed Jun 03 09:21:39 PDT 2009,NO_QUERY,McRaeberg,My truck looks so &quot;naked&quot; without my Blink decals on it. 
134868,0,1836369823,Mon May 18 07:52:31 PDT 2009,NO_QUERY,JohnnyArmonk,Just doing my usual Internet activities.  Already called recruiters.  Nothing.  
824350,4,1556217723,Sat Apr 18 22:02:14 PDT 2009,NO_QUERY,Princess_Holly,"I've fixed my issue!!!!!! I can record again! Woot! Thanks, Jerry, Tim, Tim, and Peter. "
1579765,4,2189984891,Tue Jun 16 01:26:37 PDT 2009,NO_QUERY,destroytime,"@cassandra2140 welcome, my friend, to the machine "
657545,0,2241062206,Fri Jun 19 10:29:45 PDT 2009,NO_QUERY,kreshjun,@heidiknyc boo...isn't that the truth?Its been perfect here all week &amp; then starting this afternoon through Mon. its supposed to rain! 
351099,0,2018215598,Wed Jun 03 09:37:07 PDT 2009,NO_QUERY,KaylaAnn22,today is really a bad day and to top it off my purple pen just exploded all over my phone  .:KaYLa:.
1554396,4,2184856122,Mon Jun 15 16:31:15 PDT 2009,NO_QUERY,jasjones1985,@peterfacinelli Just posted a link on facebook for you!! Your amazing!! Good luck!! 
858829,4,1675862374,Fri May 01 20:30:28 PDT 2009,NO_QUERY,PuterPrsn,Birthday candles are for people who want to make light of their age. #pun &lt;-Last one tonite 
358298,0,2045194295,Fri Jun 05 10:22:25 PDT 2009,NO_QUERY,sexyredd86, liars suck and everything sucks right now i'm very tired mentally
1404697,4,2055074847,Sat Jun 06 08:39:02 PDT 2009,NO_QUERY,Keryje,Highly recommend tk maxx for running gear. running jacket reduced Â£70- Â£15 running tight trousers Â£25-Â£7 sports bra Â£20-Â£7 
1549365,4,2183301736,Mon Jun 15 14:19:08 PDT 2009,NO_QUERY,simonalazarevsk,I miss my girls 
988982,4,1834822236,Mon May 18 04:18:52 PDT 2009,NO_QUERY,bohemika,has a new fan.   http://plurk.com/p/ujhg9
1052793,4,1961528014,Fri May 29 09:38:28 PDT 2009,NO_QUERY,mgrimaldi,"@PatTomasulo that was hilarious and awful at the same time. It was like uhhh is he gonna cry?....wait....yep, there he goes. "
932928,4,1771233221,Mon May 11 23:38:26 PDT 2009,NO_QUERY,iarfhlaith,Cool! Managed to connect to my office network from the Starbucks across the road. Great start to the day 
107148,0,1823833889,Sat May 16 23:08:03 PDT 2009,NO_QUERY,Techalla,=Super distraught! 
379031,0,2052246247,Sat Jun 06 00:06:15 PDT 2009,NO_QUERY,ErinLudke,whoa whoa whoa..typ. tyler has a better following than me   but m jhappy for the cause!!!
998841,4,1836341460,Mon May 18 07:49:27 PDT 2009,NO_QUERY,hannahmcdermott,"ohhh hello, i forgot about you! SCRAPBOOKING! "
1271044,4,2000490530,Mon Jun 01 22:14:02 PDT 2009,NO_QUERY,hijadecano,Fa sho!!   @artiethe1man
504677,0,2188193504,Mon Jun 15 21:27:42 PDT 2009,NO_QUERY,courtiepeaches,Time for sleep. Waking up earlyyyyy to finish my paper 
1107097,4,1971529271,Sat May 30 07:19:03 PDT 2009,NO_QUERY,KGWSunrise,@caseyore It is gonna b a late night but I fell asleep early last nite and my eyes just flew open this a.m. &quot;Sheesh&quot; 
10546,0,1550962002,Sat Apr 18 07:45:26 PDT 2009,NO_QUERY,KiloOscarZulu,Almost finished Lego Indy - but have been grinding the last 2 achievements for hours 
618240,0,2227451653,Thu Jun 18 13:12:49 PDT 2009,NO_QUERY,pegasus2o5,"@Pheona_Kin I expected a change from Niall, though not this extreme. But Donia seems like a different person! One I don't like! "
449711,0,2069314977,Sun Jun 07 15:39:08 PDT 2009,NO_QUERY,bethtohumans,@Pholby I wanted to see if it really works 
567713,0,2207286015,Wed Jun 17 07:44:09 PDT 2009,NO_QUERY,bwd73,&quot;Grandpas&quot; funeral is on Friday not Thursday SAD 
945760,4,1822430209,Sat May 16 19:33:36 PDT 2009,NO_QUERY,kahemeh,"yay for norway  very, very pleased. that song was awesome."
664168,0,2244391266,Fri Jun 19 14:41:06 PDT 2009,NO_QUERY,ToshiroSan,"@LeanneBarberry It is gonna be shit but they might make a better job this time but I doubt it, without SMG it's not Buffy, she is Buffy "
659857,0,2242328553,Fri Jun 19 12:03:19 PDT 2009,NO_QUERY,KeithPipes,@ShanePike even better than me? 
819899,4,1553553847,Sat Apr 18 14:34:48 PDT 2009,NO_QUERY,japadog,Vote for Japa Dog bg! last tweet! Most votes at end of weekend wins! 
1292974,4,2003129860,Tue Jun 02 05:56:26 PDT 2009,NO_QUERY,Allyeska,@plasmaegg no - rather a most bizarrely stupid yet therefore funny youtube vid... ask @nathanaelb for the url 
256582,0,1984758512,Sun May 31 15:45:04 PDT 2009,NO_QUERY,ElleShanice,Sooo...about my pic...IDK what Twitter is doing cuz I def. uploaded it like 1hour ago 
441011,0,2066896486,Sun Jun 07 11:22:23 PDT 2009,NO_QUERY,Joe_Doll,@QDax Hey its has done nothing but rain here today 
1560842,4,2186435601,Mon Jun 15 18:50:12 PDT 2009,NO_QUERY,WeTheKIERSTEN,@WeTheCAITLIN I have like a heart attack everytime I hear or see his name! Him replying to me was amazing!  love ya mrs. hun-do!
94397,0,1771051473,Mon May 11 23:02:31 PDT 2009,NO_QUERY,DaveMP,Ready for the bad traffic again 
1531869,4,2178124407,Mon Jun 15 07:13:49 PDT 2009,NO_QUERY,DDog,@kimidreams Morning you.  How's things?
672522,0,2247196450,Fri Jun 19 18:44:04 PDT 2009,NO_QUERY,AlliLibb,http://twitpic.com/7v0t9 - My poor baby car and her jacked up butt - it sux to be rear-ended 
1173614,4,1980830024,Sun May 31 07:46:52 PDT 2009,NO_QUERY,what_bugs_u,"@hapaxes why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress "
1533209,4,2178437390,Mon Jun 15 07:42:02 PDT 2009,NO_QUERY,hannahnicklin,"@caffeinebomb though academia is unfortunately one of the trad's last hiding places, there are more of 'us' every day. Keep fighting "
1423310,4,2058672393,Sat Jun 06 15:24:14 PDT 2009,NO_QUERY,mariabroccoli,I think i am in love all over again...w/ the Backstreet Boys and *Nsync...i love watching/listening to their old music! 
586855,0,2216111614,Wed Jun 17 19:03:14 PDT 2009,NO_QUERY,purplefiggs,woo! just finished new moon off to eclipse haha schools almost over guys  i'll miss a lot of people but looking forward to doing a lot! 
1484154,4,2067608239,Sun Jun 07 12:38:44 PDT 2009,NO_QUERY,georgiepattison,College tomorrow...not fun. Painting nails nice and bright atm 
666422,0,2245274455,Fri Jun 19 15:54:11 PDT 2009,NO_QUERY,queenbmakeup,@becki I know right.. it's like they got there right in time 
1403405,4,2054872246,Sat Jun 06 08:15:06 PDT 2009,NO_QUERY,SaulaSmurf,"@allievalder13 Its The Best..Along With Tom &amp; Jerry..And The Rugrats!..=')..Ahahahaha your Tweet 2 Paula Made Me Laugh, Was Simon Good?? "
826945,4,1556774854,Sun Apr 19 00:17:02 PDT 2009,NO_QUERY,karinab2005,They sure r good tho!!!  yumm!  http://myloc.me/3To
208997,0,1973860011,Sat May 30 11:58:33 PDT 2009,NO_QUERY,clareeee,"@bofranklin can you please let me know who wins bgt? with the time differences, i can't watch it  thanks."
1193190,4,1984208259,Sun May 31 14:39:13 PDT 2009,NO_QUERY,avidmar_123,had a GREAT! time at our sleepover  got a pillow case and a new pillow for the room lol and gunna download music
1357907,4,2048096184,Fri Jun 05 14:39:26 PDT 2009,NO_QUERY,carrleerocks,Just ice cream from the ice cream man!!  my first time!! So fun!!
25975,0,1558555160,Sun Apr 19 08:43:54 PDT 2009,NO_QUERY,melissxo,Woke up late. Skipped church because of stomachache 
390845,0,2054779310,Sat Jun 06 08:04:05 PDT 2009,NO_QUERY,nyckitty,"   sigh!   ..........ok where was I ? oh yes.going to john's doughnut for coffee n light reading ,dty cleaners then the gym.owww a sale!"
1507897,4,2174568494,Sun Jun 14 22:49:47 PDT 2009,NO_QUERY,CoolestDorkEver,I have a story to tell you... its my birthday tomorrow!! yes thats right tomorrow is the 16th....Lauren is a TOOL face... HAPPY EOFYS!!  
872963,4,1679242376,Sat May 02 08:53:06 PDT 2009,NO_QUERY,bleung,@slu201 wait watching what?  Star Trek or Paper Heart? Cannot wait to see your twin on Star Trek
793450,0,2326637406,Thu Jun 25 07:18:36 PDT 2009,NO_QUERY,kkrissy,eeek induction day!! 
65210,0,1690868698,Sun May 03 16:33:46 PDT 2009,NO_QUERY,SusieB73,"Giants are doing great, my kids (cuz of the rain) will never play again, and I have to work 2marro  ick........................."
120495,0,1833231627,Sun May 17 22:39:48 PDT 2009,NO_QUERY,tojipot,will miss java class later. have to work overtime 
209390,0,1973960631,Sat May 30 12:10:07 PDT 2009,NO_QUERY,amberlicious_,Hatin when pretty shiny things are dangled in my face only to realize I can't afford them  boo bn broke!!!
827562,4,1556877602,Sun Apr 19 00:47:45 PDT 2009,NO_QUERY,emilysmum,@Brimmers happy birthday Mrs B 
246941,0,1982360276,Sun May 31 11:03:14 PDT 2009,NO_QUERY,rastAsia,I'm going for NIN and 3 days North Sea Jazz later in July. BUT its these one off concerts back home that I miss most.  http://bit.ly/dIZl2
697629,0,2253877352,Sat Jun 20 08:53:00 PDT 2009,NO_QUERY,Muffinsquire,"I might actually finish my hat today. This is exciting. However, I've got like.. no money to buy yarn for my next project. "
508942,0,2189292457,Mon Jun 15 23:41:44 PDT 2009,NO_QUERY,velezbian,@hotfattygirl I was very disappointed in weeds as well. I thought Nancy's preggoness would make great idead 
1442172,4,2061935596,Sat Jun 06 21:57:07 PDT 2009,NO_QUERY,calamur,@jocalling  thank you. that is the link tht i had posted 
43162,0,1676423618,Fri May 01 22:00:17 PDT 2009,NO_QUERY,tweetpet,@mikead  Clean Me!
669563,0,2246293468,Fri Jun 19 17:22:46 PDT 2009,NO_QUERY,pigsbladder,The rear tire on the warrior is completely worn down  Time to order a new one.
1193505,4,1984278872,Sun May 31 14:47:36 PDT 2009,NO_QUERY,babysugar46,counting down to the New Moon Trailer tonight! Watch the MTV Movie Awards girls! or just DV-R it like me! 
586089,0,2215847592,Wed Jun 17 18:41:40 PDT 2009,NO_QUERY,afigueiredo,@WebBizCEO bring umbrella   you may need it!
1144764,4,1977672228,Sat May 30 21:27:16 PDT 2009,NO_QUERY,Oddessy,I will eat all the the cupcakes. Ever. 
978951,4,1833884903,Mon May 18 00:48:37 PDT 2009,NO_QUERY,FuckSparkB,@Moni7dSHEGETDOE 
1558917,4,2185943908,Mon Jun 15 18:07:49 PDT 2009,NO_QUERY,brandingexpert,"Okay, at first I was flattered. But now Horny Hottie is following me on three separate accounts....my first branding groupie? "
863025,4,1677016098,Sat May 02 00:06:17 PDT 2009,NO_QUERY,rina_sunshine,on my way to Oberhausen...have a nice and sunny day  ?
675876,0,2248228059,Fri Jun 19 20:17:49 PDT 2009,NO_QUERY,cedez2cute,@IamSpectacular hey if u not havin freaky hour u should let us kno 
986112,4,1834540625,Mon May 18 03:19:33 PDT 2009,NO_QUERY,AnnyChih,I'm going to look for a sleeping bag tomorrow. Then I'll be all set for snow camping next weekend! 
1265266,4,1999414299,Mon Jun 01 20:10:37 PDT 2009,NO_QUERY,erynnmariez,American idol with Mary. 
1348114,4,2044792026,Fri Jun 05 09:49:45 PDT 2009,NO_QUERY,KrystalxoxoJB,going to the mall later with my bro i love him to death  &lt;3
1446421,4,2062504047,Sat Jun 06 23:25:27 PDT 2009,NO_QUERY,BPRICE,"Goodnight world, all packed and ready for Seattle, time to get some sleep before tomorrow  8 hours of travel, but at least it is fun "
984483,4,1834386217,Mon May 18 02:44:11 PDT 2009,NO_QUERY,becca_cooly,is up and going clothes shopping later at last some new clothes 
1220448,4,1990050939,Mon Jun 01 03:43:02 PDT 2009,NO_QUERY,sbohlen,"@jagregory tell then that &quot;Britain's also got work, so sit the F down and get away from my desk!&quot; "
353477,0,2032503910,Thu Jun 04 11:21:08 PDT 2009,NO_QUERY,katithompson,@abzster turns out I wasn't even bloody entered  I can't decide if that's a good thing or not!
154275,0,1933138413,Tue May 26 23:05:47 PDT 2009,NO_QUERY,IMFUN,"Tried ice. Tried teething tablets.  He keeps waking up, throwing paci and then hits me.  "
589620,0,2217054471,Wed Jun 17 20:19:45 PDT 2009,NO_QUERY,SavvyAuntie,@nomad411 Did that 3 times. No luck. But thanks... any other suggestions? 
943154,4,1794954171,Thu May 14 06:53:01 PDT 2009,NO_QUERY,RealBriaMyles,@Willie_Day26 It was great seeing u yet again.... Thx for coming hun 
180353,0,1966532522,Fri May 29 17:56:30 PDT 2009,NO_QUERY,Haneefbhatti,@a_mccallie  I am replaced already??? I thought I was coming back with my steaks 
1084927,4,1969076757,Fri May 29 22:58:21 PDT 2009,NO_QUERY,ohcassieeee,is watching x men. i am just a big nerd. 
143060,0,1881631439,Fri May 22 05:10:30 PDT 2009,NO_QUERY,Ipixs,is going to do some wake boarding because of the non-wind 
1229313,4,1991347530,Mon Jun 01 06:52:25 PDT 2009,NO_QUERY,TheJackle,@Cliffmas Thanks 
39547,0,1573555362,Tue Apr 21 01:43:50 PDT 2009,NO_QUERY,brandarling,@1mgoldstars Sunshine felt so good this morning! Now stuck in office building. Boo 
1344865,4,2039936070,Thu Jun 04 23:11:21 PDT 2009,NO_QUERY,vjinks,@petewentz Happy birthday! I hope you have an absolutely fantabulous day. 
762121,0,2297652974,Tue Jun 23 10:42:26 PDT 2009,NO_QUERY,plaschke,I have swine flu - seriously - sick for 10 days 
1364311,4,2049708415,Fri Jun 05 17:21:27 PDT 2009,NO_QUERY,thisgoeshere,@juhidee119 they just don't understand. losers. pwentz says i can kill them  #petewentzday
704938,0,2256209254,Sat Jun 20 12:25:38 PDT 2009,NO_QUERY,arian_marie,@LisaNY43 Mommy I wish I was there for you 
1162124,4,1979561975,Sun May 31 03:34:52 PDT 2009,NO_QUERY,iphonefresh,"Spielberg's Tintin movie (secret of the unicorn) to be released on Dec 23, 2011  woohooo! Now to wait patiently..."
1489200,4,2068649139,Sun Jun 07 14:27:07 PDT 2009,NO_QUERY,ilovehiroko,Just saw a cute guy at church! 
180350,0,1966532236,Fri May 29 17:56:26 PDT 2009,NO_QUERY,fedmich,"Damn PLDT, I still dont know when I will be back online, I've been offline for 2 weeks already "
1009808,4,1880936012,Fri May 22 03:01:33 PDT 2009,NO_QUERY,breezegirl12,Morning all.  It's nearly the weekend 
976965,4,1833687980,Mon May 18 00:06:42 PDT 2009,NO_QUERY,nichiwot,@Karluh_ I graduate from high school next year! 
296207,0,1997062146,Mon Jun 01 16:11:08 PDT 2009,NO_QUERY,MissTeenScarbro,totally dreding exams studying!!! 
633782,0,2233111780,Thu Jun 18 20:51:03 PDT 2009,NO_QUERY,dyellagurl,They on the 4th effin bottle! I want my mommy! Even tho she mad @ me 4 not goin to the hospital after my wreck 
1512768,4,2175271303,Mon Jun 15 00:32:02 PDT 2009,NO_QUERY,Cimorelliband,Thursday Night Market is creeping over the horizon..... SIX O'CLOCK!!! Haha   
754455,0,2287992787,Mon Jun 22 18:34:25 PDT 2009,NO_QUERY,DanyulTanglao,"AW MAN, i coulda been out with sayg the whole day. i just had to sleep throughout the day. "
1552622,4,2184436971,Mon Jun 15 15:54:36 PDT 2009,NO_QUERY,andywithout,Photo: mysti may  http://tumblr.com/xgp21y8lc
420897,0,2062303619,Sat Jun 06 22:51:33 PDT 2009,NO_QUERY,napaupitz,"Sick of waiting, I can't take it, gotta tell ya "
604365,0,2221923529,Thu Jun 18 06:13:17 PDT 2009,NO_QUERY,tATu_Dodo,@LaurenConrad who hates rain ...  ?
162985,0,1957671999,Fri May 29 01:14:03 PDT 2009,NO_QUERY,Larissa_SG,@Anne_A4L Hey Anne! I stayed up 2 try 2 arrange 4 some NYC Archies 2 get tix 2 the concert. Logged off @ 2.30 but only fell asleep @ 5am 
1515259,4,2175577841,Mon Jun 15 01:23:06 PDT 2009,NO_QUERY,ZashleyxTropay,"breakfast+twitter (: , while my mommy buys lines, vines and trying times for me   World War 3(H)(8) (; x"
315981,0,2002310797,Tue Jun 02 03:50:10 PDT 2009,NO_QUERY,JennyLocke,needs a job 
1222348,4,1990279913,Mon Jun 01 04:25:26 PDT 2009,NO_QUERY,eleonor,"@GRRROH Welcome to Twitter!! Looking forward to your funny, whiny tweets! "
1337633,4,2017701192,Wed Jun 03 08:48:58 PDT 2009,NO_QUERY,ibg_russ,@nateklaiber 5 on 5. Good games too! Already looking forward to playing Friday 
1215372,4,1989534342,Mon Jun 01 01:54:12 PDT 2009,NO_QUERY,secret_thoughts,I'm wearing my smile again now  Have been playing up at work as per usual so life is much brighter.  @sexperimental
173618,0,1964118411,Fri May 29 13:45:06 PDT 2009,NO_QUERY,boylover98,"@Agarcia1097 y r u so defensive on the bus??!!!?? Being mean to me, you make me sad!!! "
245488,0,1982015567,Sun May 31 10:21:19 PDT 2009,NO_QUERY,quirkblog,"#YpsiCornerBrewery Velvet Hammer ale is unexpectedly sour tasting. Sadly, I don't like it "
605853,0,2222395681,Thu Jun 18 06:55:28 PDT 2009,NO_QUERY,themakelounge,"@Deepfour Yes, but I kinda think we wouldn't get much done over the week. "
239129,0,1980558247,Sun May 31 07:04:37 PDT 2009,NO_QUERY,Elsbeth94,Better Go Do Some ICT Work 
853075,4,1573110149,Mon Apr 20 23:45:42 PDT 2009,NO_QUERY,pacalaloca,@twoand2 SURPISE!  .::patronizing grin::.  Not surprised you don't understand.  The APcoment to MeisterKiwi??  Nevermind...  
1506506,4,2169499513,Sun Jun 14 14:36:16 PDT 2009,NO_QUERY,mimi_sis14,"listening to the song kristy are you doing okay on itunes, obsessed with that song right now "
833916,4,1557858321,Sun Apr 19 06:19:04 PDT 2009,NO_QUERY,jpinches86,Sunny day beer garden fun!  x
111894,0,1825276021,Sun May 17 05:04:55 PDT 2009,NO_QUERY,Qilly,@oohafezah  you are so mean
851779,4,1565958035,Mon Apr 20 07:55:15 PDT 2009,NO_QUERY,ByDezin,"@MikePaetzold you're right, never too much coffee "
335001,0,2013694528,Tue Jun 02 23:19:34 PDT 2009,NO_QUERY,GentlemanGaGa,@Teairra_Monroe TOTALLY true! You're a walking proof of that!! Quick chat  well..........HAVE FUN GIRL!!!!! 
548313,0,2202330853,Tue Jun 16 21:36:54 PDT 2009,NO_QUERY,LOUgotJANGJANG,"camp is so boring, i rather watch paint dry.. got to sit and watch other people play football cos of injured foot. "
157613,0,1956416356,Thu May 28 21:49:59 PDT 2009,NO_QUERY,BkBap,@janinerockwell no mami  next go round I promise to burn retinas with obscene tweets lol
1425024,4,2058978761,Sat Jun 06 16:00:29 PDT 2009,NO_QUERY,LadyLillian,@DrPino That is actually a meat cleaver 
907992,4,1696004660,Mon May 04 07:24:48 PDT 2009,NO_QUERY,velvetescape,"@spumante hahaha! Yes, I do "
1581081,4,2190147287,Tue Jun 16 01:54:16 PDT 2009,NO_QUERY,ChristinaLj,Yeah... I am engaged 
1372983,4,2051288127,Fri Jun 05 21:30:43 PDT 2009,NO_QUERY,dloversofficial,@kate38381849 im doin great  ur fr phils ryt?
1259161,4,1998064572,Mon Jun 01 17:56:01 PDT 2009,NO_QUERY,RedHeartTart,@JeepersMedia  I am watching you right now mike. yay! 
662351,0,2243578197,Fri Jun 19 13:37:46 PDT 2009,NO_QUERY,pekape,my body is in pain!  and my heart too..
1247500,4,1995553210,Mon Jun 01 13:40:30 PDT 2009,NO_QUERY,laurenyvonne,"Right on, right now - Powerspace. Its been stuck in my head all day and i couldnt figure out what song it was. Yay for repeat "
1464291,4,2064221041,Sun Jun 07 05:37:14 PDT 2009,NO_QUERY,chelsiiie,"Had a great night, with the guys, and then with nathan "
1161817,4,1979537793,Sun May 31 03:28:40 PDT 2009,NO_QUERY,andysilvester72,@lilyroseallen http://twitpic.com/6bpoi - Pah!! Am I jealous? Ive got Humberston Fitties to gaze upon.....You bet Im jealous 
717118,0,2259901685,Sat Jun 20 18:20:53 PDT 2009,NO_QUERY,MikeDengler,Fuck work right now I wish I was at the drive in right now      second time missing out on that
687609,0,2251319987,Sat Jun 20 03:07:20 PDT 2009,NO_QUERY,lancew,"@judodan Yeah, painful expensive. "
167874,0,1961917683,Fri May 29 10:14:28 PDT 2009,NO_QUERY,lilyginny27,"@shanajaca *huggles* I don't see all the replies right away, and my boss is hovering today. And I'm feeling pissy about life "
1583344,4,2190421679,Tue Jun 16 02:41:02 PDT 2009,NO_QUERY,damarisens,can't sleep! and is raining right now  I love rain!
1305866,4,2011503187,Tue Jun 02 19:07:18 PDT 2009,NO_QUERY,riztacular,@jdonthetrack i have a dog named toto so i'm dorothy 
379382,0,2052326563,Sat Jun 06 00:21:29 PDT 2009,NO_QUERY,JustAwesome88,Word of advice: Make sure to charge the batteries before leaving the house... DAMN.... otherwise you will end up with only 2 bad photos 
1080172,4,1968199662,Fri May 29 20:57:26 PDT 2009,NO_QUERY,chiaramel69,@riandawson plzz come bak to japan soon! hope u liked the SHIBUYA keychain! 
1057406,4,1962715443,Fri May 29 11:31:20 PDT 2009,NO_QUERY,MichelleHalm,@dereksemmler Thanks for the FF- today is a great day in Chicago  to pull out your Harley 
399963,0,2057289631,Sat Jun 06 12:43:31 PDT 2009,NO_QUERY,NaeNia_,"0hh, damn I'm sick  i hate it :@"
158439,0,1956608541,Thu May 28 22:15:27 PDT 2009,NO_QUERY,leabella,@Thermopolas why were you running? Sorry I got caught up in everything 
620836,0,2228547030,Thu Jun 18 14:34:38 PDT 2009,NO_QUERY,TiffanyandCo16,@blogbabygabby I don't need them that much. I could get some sweet metal ones...oh. Never mind. Prob can't wear heels. 
471943,0,2176731012,Mon Jun 15 04:37:07 PDT 2009,NO_QUERY,TanjaBonin,sun ??? It's still raining 
183727,0,1967496914,Fri May 29 19:41:20 PDT 2009,NO_QUERY,kezbat,I can't has sleep 
380656,0,2052613226,Sat Jun 06 01:21:03 PDT 2009,NO_QUERY,khaaan,@Robbiefowler Going on Tues? I can't make it 
1141851,4,1977231798,Sat May 30 20:26:45 PDT 2009,NO_QUERY,oxEmalieexo,Detroitt Red Wings ?Congrats on the win! 
1374555,4,2051457517,Fri Jun 05 22:04:23 PDT 2009,NO_QUERY,patriciaco,@trishababycakes Thanks Trisha. 
609113,0,2223596214,Thu Jun 18 08:28:25 PDT 2009,NO_QUERY,BGameD,Oh Raul.  You and Halladay both with groin injuries?  Have fun with Reyes and Hamilton on my bench/DL while I tank in the standings.  
396393,0,2056351709,Sat Jun 06 10:59:23 PDT 2009,NO_QUERY,kanga_85,The boyfriend has just had a car crash.  Apparently he's ok - just a little shaken   His mum and I had a hug when we found out 
466152,0,2175500541,Mon Jun 15 01:09:47 PDT 2009,NO_QUERY,jdaldous,"@mcquillanator In the future  but hopefully the not to distant future. Oh, and online, not a real store."
274085,0,1990534394,Mon Jun 01 05:07:15 PDT 2009,NO_QUERY,JuanCamiloDL,I just accidentally flicked toothpaste into my eye. 
1443827,4,2062175077,Sat Jun 06 22:31:22 PDT 2009,NO_QUERY,KellieKels,We just left koi headed to stk to meet some fun peepsters 
206662,0,1973291051,Sat May 30 10:51:51 PDT 2009,NO_QUERY,iuliab,my homemade yogurt is more like homemade sour milk  time to get a yogurt maker...
1403952,4,2054951793,Sat Jun 06 08:24:35 PDT 2009,NO_QUERY,ManoloBlonde,Game 5 tonight!  Going to Grille 36 of course 
691908,0,2252353931,Sat Jun 20 06:04:46 PDT 2009,NO_QUERY,LeoWolfe,@R33S coverage on Iran. There are troops armed in riot gear in the squares where people had protests planned. There were raids last night 
416132,0,2061231994,Sat Jun 06 20:26:44 PDT 2009,NO_QUERY,Xclusivity,@sunnymonroe305 you didn't invite me 
398625,0,2056936546,Sat Jun 06 12:04:13 PDT 2009,NO_QUERY,tiftweets,"@entropygoddess I totally would ex. some stuff stays, some goes,&amp; I'd prob end up w/no underwear or toothbrush if someone else packed 4me "
281546,0,1992356772,Mon Jun 01 08:37:20 PDT 2009,NO_QUERY,ebay_andy,@traciannee  The bad is done for the day- make the rest great. Hope it wasn't the dryer ball.
1522236,4,2176421184,Mon Jun 15 03:49:48 PDT 2009,NO_QUERY,goffik,@violetgclark I have to thank you SO much for all the information you sent me yesterday! I really can't wait to try some of these out! 
443680,0,2067621719,Sun Jun 07 12:40:07 PDT 2009,NO_QUERY,LynzieVee,@mileycyrus couldnt have said it better myself ..uggh 
552560,0,2203427344,Tue Jun 16 23:43:00 PDT 2009,NO_QUERY,mikesum32,@Vici0usTrollop I'm related to them 
834389,4,1557959231,Sun Apr 19 06:44:05 PDT 2009,NO_QUERY,mjmetekohy,@bohemianworks I actually got home the race started basically  but went to bed. Just watched it. Now watching a bit Amstel Gold Race
